subscription_id,user_id,event_type,plan,mrr,event_date
sub_96363402,user_01727,created,enterprise,149,2025-03-19
sub_93342529,user_01728,created,free,0,2025-05-20
sub_79370781,user_01729,created,enterprise,149,2025-02-09
sub_71881946,user_01729,cancelled,enterprise,0,2025-03-31
sub_92202645,user_01730,created,free,0,2025-05-26
sub_89237139,user_01731,created,free,0,2025-03-25
sub_31462984,user_01732,created,enterprise,149,2025-01-07
sub_11690100,user_01733,created,enterprise,149,2025-05-06
sub_90539495,user_01733,downgraded,pro,49,2025-11-17
sub_31864002,user_01734,created,free,0,2025-03-04
sub_43867043,user_01735,created,free,0,2025-05-08
sub_40599103,user_01736,created,free,0,2025-05-14
sub_92219373,user_01737,created,enterprise,149,2025-03-04
sub_85863598,user_01739,created,free,0,2025-05-06
sub_80732507,user_01740,created,enterprise,149,2025-01-10
sub_92922822,user_01741,created,pro,49,2025-01-25
sub_2587407,user_01741,cancelled,pro,0,2025-08-05
sub_15160526,user_01742,created,free,0,2025-01-05
sub_37886575,user_01743,created,free,0,2025-03-20
sub_48156318,user_01744,created,enterprise,149,2025-01-19
sub_75910969,user_01744,cancelled,enterprise,0,2025-05-16
sub_81939357,user_01745,created,free,0,2025-03-09
sub_56176399,user_01746,created,enterprise,149,2025-05-16
sub_60349814,user_01747,created,free,0,2025-02-09
sub_3594894,user_01748,created,enterprise,149,2025-03-04
sub_51053921,user_01749,created,enterprise,149,2025-05-21
sub_80371508,user_01750,created,free,0,2025-12-04
sub_24109829,user_01751,created,free,0,2025-01-30
sub_8524087,user_01751,upgraded,pro,49,2025-07-29
sub_82802973,user_01752,created,pro,49,2025-08-15
sub_45631152,user_01753,created,enterprise,149,2025-12-11
sub_72290772,user_01754,created,pro,49,2025-02-16
sub_58946977,user_01755,created,free,0,2025-07-07
sub_25481359,user_01756,created,pro,49,2025-02-17
sub_267329,user_01757,created,free,0,2025-01-24
sub_49373927,user_01758,created,free,0,2025-01-21
sub_34690389,user_01758,upgraded,pro,49,2025-12-05
sub_81504812,user_01759,created,free,0,2025-04-08
sub_71202765,user_01759,upgraded,pro,49,2025-09-20
sub_21797774,user_01760,created,enterprise,149,2025-03-29
sub_36447411,user_01761,created,free,0,2025-03-24
sub_31138547,user_01762,created,pro,49,2025-01-21
sub_75351333,user_01763,created,pro,49,2025-01-06
sub_68803991,user_01764,created,free,0,2025-04-17
sub_99656548,user_01764,upgraded,pro,49,2025-07-10
sub_37303947,user_01765,created,pro,49,2025-03-25
sub_88407734,user_01766,created,pro,49,2025-01-10
sub_32931346,user_01767,created,pro,49,2025-02-04
sub_7288491,user_01767,upgraded,enterprise,149,2025-10-22
sub_93600052,user_01768,created,pro,49,2025-01-10
sub_19689483,user_01768,downgraded,free,0,2025-03-31
sub_93111915,user_01769,created,pro,49,2025-01-07
sub_91039151,user_01770,created,pro,49,2025-05-01
sub_99372239,user_01771,created,enterprise,149,2025-05-23
sub_10112592,user_01772,created,free,0,2025-02-09
sub_62533168,user_01772,upgraded,pro,49,2025-08-21
sub_97264793,user_01773,created,free,0,2025-02-06
sub_72313451,user_01773,upgraded,pro,49,2025-03-30
sub_14984878,user_01773,cancelled,pro,0,2025-07-31
sub_55604429,user_01774,created,free,0,2025-05-13
sub_63280434,user_01775,created,pro,49,2025-01-03
sub_67377022,user_01775,upgraded,enterprise,149,2025-03-25
sub_748986,user_01776,created,enterprise,149,2025-02-21
sub_51856982,user_01777,created,free,0,2025-08-15
sub_85096413,user_01778,created,pro,49,2025-01-04
sub_50587354,user_01778,upgraded,enterprise,149,2025-03-29
sub_86019216,user_01779,created,free,0,2025-10-29
sub_36383648,user_01780,created,enterprise,149,2025-03-10
sub_89029797,user_01781,created,enterprise,149,2025-01-03
sub_29768686,user_01782,created,pro,49,2025-05-14
sub_90972887,user_01783,created,enterprise,149,2025-09-14
sub_15287101,user_01783,cancelled,enterprise,0,2025-11-12
sub_46135978,user_01784,created,pro,49,2025-05-24
sub_86597256,user_01785,created,enterprise,149,2025-03-17
sub_70827223,user_01786,created,pro,49,2025-09-21
sub_77832640,user_01787,created,free,0,2025-05-12
sub_6953155,user_01788,created,free,0,2025-04-18
sub_13818540,user_01789,created,free,0,2025-02-17
sub_50950884,user_01790,created,pro,49,2025-01-02
sub_87307475,user_01791,created,pro,49,2025-02-26
sub_33903095,user_01791,cancelled,pro,0,2025-05-18
sub_77969595,user_01792,created,free,0,2025-02-27
sub_97000908,user_01793,created,free,0,2025-02-17
sub_88338052,user_01794,created,free,0,2025-01-01
sub_19047759,user_01795,created,pro,49,2025-07-14
sub_87784963,user_01796,created,free,0,2025-05-23
sub_68585556,user_01797,created,free,0,2025-03-10
sub_12502867,user_01798,created,enterprise,149,2025-02-08
sub_44099593,user_01799,created,pro,49,2025-03-26
sub_197662,user_01799,cancelled,pro,0,2025-09-18
sub_26805045,user_01800,created,free,0,2025-02-08
sub_60232661,user_01801,created,free,0,2025-01-17
sub_6225199,user_01802,created,free,0,2025-03-26
sub_15359560,user_01802,upgraded,pro,49,2025-06-29
sub_63881463,user_01803,created,pro,49,2025-03-25
sub_7301338,user_01804,created,enterprise,149,2025-01-11
sub_80406762,user_01804,downgraded,pro,49,2025-06-30
sub_20948155,user_01804,upgraded,enterprise,149,2025-09-04
sub_55333444,user_01805,created,pro,49,2025-02-28
sub_84665987,user_01805,cancelled,pro,0,2025-05-08
sub_40043028,user_01806,created,free,0,2025-03-18
sub_5708452,user_01807,created,free,0,2025-02-02
sub_59896880,user_01808,created,pro,49,2025-08-08
sub_6432263,user_01809,created,pro,49,2025-09-19
sub_27324996,user_01810,created,free,0,2025-04-07
sub_4172537,user_01811,created,free,0,2025-12-30
sub_68877515,user_01812,created,free,0,2025-01-01
sub_84436892,user_01813,created,pro,49,2025-01-21
sub_72399892,user_01814,created,free,0,2025-04-27
sub_4220539,user_01814,upgraded,pro,49,2025-07-28
sub_69468597,user_01815,created,free,0,2025-09-22
sub_85982813,user_01816,created,free,0,2025-02-05
sub_8803339,user_01817,created,free,0,2025-02-26
sub_60969959,user_01818,created,free,0,2025-02-23
sub_21385451,user_01819,created,free,0,2025-02-27
sub_53970447,user_01820,created,free,0,2025-02-28
sub_20162541,user_01820,upgraded,pro,49,2025-08-11
sub_70959857,user_01821,created,enterprise,149,2025-07-01
sub_22227046,user_01821,downgraded,pro,49,2025-10-25
sub_80616304,user_01822,created,pro,49,2025-05-19
sub_55649232,user_01823,created,pro,49,2025-02-03
sub_73855692,user_01823,downgraded,free,0,2025-10-16
sub_23334187,user_01824,created,free,0,2025-01-28
sub_87413588,user_01825,created,pro,49,2025-09-08
sub_39726089,user_01826,created,pro,49,2025-04-09
sub_40150882,user_01827,created,free,0,2025-04-23
sub_70676013,user_01828,created,free,0,2025-05-23
sub_43788396,user_01828,upgraded,pro,49,2025-07-30
sub_4052129,user_01829,created,free,0,2025-07-05
sub_88652603,user_01829,upgraded,pro,49,2025-09-30
sub_2582423,user_01830,created,pro,49,2025-03-09
sub_61423841,user_01831,created,free,0,2025-02-18
sub_19770964,user_01832,created,enterprise,149,2025-01-06
sub_69302000,user_01832,cancelled,enterprise,0,2025-04-21
sub_68134603,user_01833,created,pro,49,2025-05-04
sub_88552975,user_01834,created,free,0,2025-05-12
sub_77772948,user_01835,created,pro,49,2025-11-11
sub_45483577,user_01836,created,free,0,2025-05-10
sub_75825889,user_01837,created,pro,49,2025-03-21
sub_24676025,user_01837,downgraded,free,0,2025-09-30
sub_86112206,user_01838,created,pro,49,2025-05-22
sub_86818181,user_01840,created,free,0,2025-06-20
sub_62669837,user_01841,created,free,0,2025-04-11
sub_84737809,user_01842,created,free,0,2025-04-15
sub_36991759,user_01844,created,enterprise,149,2025-02-16
sub_11920858,user_01845,created,pro,49,2025-01-22
sub_10101490,user_01846,created,free,0,2025-02-20
sub_56230298,user_01846,upgraded,pro,49,2025-12-23
sub_72455682,user_01847,created,free,0,2025-05-23
sub_292894,user_01848,created,enterprise,149,2025-04-20
sub_56771729,user_01848,cancelled,enterprise,0,2025-10-11
sub_79502034,user_01849,created,pro,49,2025-08-21
sub_91995913,user_01850,created,pro,49,2025-04-16
sub_15077116,user_01850,upgraded,enterprise,149,2025-08-24
sub_96533731,user_01851,created,free,0,2025-05-07
sub_80509268,user_01852,created,free,0,2025-01-11
sub_51657510,user_01853,created,free,0,2025-05-24
sub_14787933,user_01854,created,free,0,2025-09-28
sub_23017065,user_01856,created,free,0,2025-01-12
sub_63384034,user_01857,created,pro,49,2025-05-26
sub_54511793,user_01858,created,free,0,2025-01-30
sub_52601689,user_01859,created,pro,49,2025-03-09
sub_17774682,user_01860,created,pro,49,2025-04-03
sub_2087889,user_01861,created,pro,49,2025-03-21
sub_74822264,user_01862,created,pro,49,2025-05-23
sub_4441749,user_01863,created,pro,49,2025-04-16
sub_71186905,user_01864,created,pro,49,2025-08-30
sub_17913889,user_01864,upgraded,enterprise,149,2025-12-30
sub_2247218,user_01865,created,free,0,2025-07-22
sub_32226715,user_01866,created,free,0,2025-11-03
sub_83872717,user_01867,created,pro,49,2025-01-09
sub_16112420,user_01868,created,enterprise,149,2025-02-28
sub_61242137,user_01869,created,pro,49,2025-05-30
sub_7626061,user_01870,created,free,0,2025-02-09
sub_85309140,user_01871,created,pro,49,2025-01-07
sub_23519007,user_01872,created,free,0,2025-12-19
sub_56543141,user_01873,created,free,0,2025-08-30
sub_26121230,user_01874,created,enterprise,149,2025-05-21
sub_90263815,user_01875,created,pro,49,2025-05-20
sub_35508991,user_01876,created,free,0,2025-02-16
sub_37662975,user_01877,created,pro,49,2025-02-18
sub_36147988,user_01877,downgraded,free,0,2025-07-20
sub_29305371,user_01878,created,free,0,2025-02-23
sub_43763511,user_01879,created,pro,49,2025-04-21
sub_79841041,user_01880,created,free,0,2025-03-27
sub_51202075,user_01881,created,free,0,2025-04-19
sub_84585900,user_01882,created,pro,49,2025-04-29
sub_87370471,user_01882,upgraded,enterprise,149,2025-11-02
sub_24680012,user_01883,created,free,0,2025-02-23
sub_86157718,user_01883,upgraded,pro,49,2025-05-10
sub_33968059,user_01884,created,enterprise,149,2025-01-29
sub_44829778,user_01885,created,pro,49,2025-02-05
sub_70051006,user_01885,upgraded,enterprise,149,2025-04-10
sub_91330708,user_01886,created,free,0,2025-05-20
sub_65035598,user_01887,created,pro,49,2025-03-10
sub_787815,user_01888,created,pro,49,2025-01-16
sub_10901565,user_01889,created,pro,49,2025-03-05
sub_23977018,user_01889,cancelled,pro,0,2025-12-08
sub_1469955,user_01890,created,free,0,2025-02-25
sub_98755350,user_01891,created,pro,49,2025-05-26
sub_39625783,user_01892,created,free,0,2025-01-09
sub_88841927,user_01893,created,enterprise,149,2025-02-11
sub_88281668,user_01893,downgraded,pro,49,2025-04-22
sub_19140008,user_01894,created,pro,49,2025-01-13
sub_40031322,user_01895,created,enterprise,149,2025-12-30
sub_21784381,user_01896,created,pro,49,2025-07-24
sub_88265529,user_01897,created,enterprise,149,2025-02-07
sub_50188705,user_01898,created,enterprise,149,2025-05-30
sub_28850050,user_01899,created,pro,49,2025-02-14
sub_54736922,user_01900,created,pro,49,2025-04-19
sub_80083793,user_01901,created,free,0,2025-03-23
sub_2492068,user_01902,created,pro,49,2025-06-08
sub_78593456,user_01903,created,free,0,2025-05-13
sub_12082920,user_01903,upgraded,pro,49,2025-08-12
sub_20966164,user_01904,created,pro,49,2025-01-29
sub_29907588,user_01905,created,free,0,2025-01-24
sub_61542767,user_01906,created,free,0,2025-11-20
sub_48886373,user_01907,created,enterprise,149,2025-04-13
sub_33372435,user_01908,created,free,0,2025-04-19
sub_1201911,user_01909,created,free,0,2025-12-15
sub_24513473,user_01910,created,enterprise,149,2025-05-18
sub_73996877,user_01911,created,pro,49,2025-04-03
sub_35736829,user_01911,cancelled,pro,0,2025-06-25
sub_76487490,user_01912,created,pro,49,2025-01-02
sub_60579061,user_01913,created,pro,49,2025-02-04
sub_54367447,user_01914,created,free,0,2025-03-08
sub_94518266,user_01914,upgraded,pro,49,2025-11-23
sub_7891837,user_01915,created,free,0,2025-05-28
sub_33544444,user_01916,created,pro,49,2025-02-24
sub_81878836,user_01916,downgraded,free,0,2025-05-10
sub_50562841,user_01917,created,free,0,2025-01-24
sub_87110687,user_01918,created,enterprise,149,2025-04-23
sub_60244877,user_01919,created,free,0,2025-09-16
sub_103235,user_01920,created,enterprise,149,2025-01-08
sub_17697837,user_01921,created,free,0,2025-01-11
sub_39412227,user_01922,created,free,0,2025-07-22
sub_32518680,user_01923,created,enterprise,149,2025-12-23
sub_50389714,user_01924,created,enterprise,149,2025-01-27
sub_42714131,user_01925,created,pro,49,2025-03-28
sub_17845268,user_01926,created,pro,49,2025-05-03
sub_92570744,user_01926,cancelled,pro,0,2025-07-06
sub_41384518,user_01928,created,free,0,2025-09-01
sub_5640988,user_01929,created,pro,49,2025-03-27
sub_47235322,user_01929,upgraded,enterprise,149,2025-07-02
sub_47628477,user_01930,created,pro,49,2025-02-06
sub_29837391,user_01931,created,enterprise,149,2025-01-18
sub_93737822,user_01931,downgraded,pro,49,2025-10-30
sub_57031028,user_01932,created,pro,49,2025-04-19
sub_34338557,user_01932,downgraded,free,0,2025-11-09
sub_67274241,user_01933,created,free,0,2025-04-30
sub_10624566,user_01933,upgraded,pro,49,2025-07-24
sub_93940641,user_01935,created,free,0,2025-05-03
sub_71509657,user_01936,created,free,0,2025-02-12
sub_59004183,user_01937,created,free,0,2025-05-09
sub_49286995,user_01938,created,pro,49,2025-03-09
sub_37363712,user_01939,created,free,0,2025-05-14
sub_91223719,user_01940,created,free,0,2025-11-01
sub_2183498,user_01941,created,free,0,2025-03-27
sub_32624513,user_01942,created,free,0,2025-02-12
sub_53701561,user_01943,created,enterprise,149,2025-04-22
sub_94178752,user_01943,cancelled,enterprise,0,2025-09-11
sub_36504170,user_01944,created,free,0,2025-04-15
sub_68453832,user_01945,created,enterprise,149,2025-05-10
sub_73388153,user_01946,created,enterprise,149,2025-02-08
sub_19712584,user_01947,created,free,0,2025-12-20
sub_15952641,user_01948,created,enterprise,149,2025-01-15
sub_47281975,user_01949,created,free,0,2025-01-17
sub_96213926,user_01950,created,free,0,2025-05-14
sub_76498139,user_01951,created,enterprise,149,2025-01-26
sub_60635467,user_01951,cancelled,enterprise,0,2025-12-23
sub_66895856,user_01952,created,pro,49,2025-05-21
sub_33389301,user_01953,created,pro,49,2025-07-30
sub_69494015,user_01954,created,enterprise,149,2025-04-28
sub_49585220,user_01955,created,free,0,2025-03-31
sub_37103850,user_01956,created,free,0,2025-03-25
sub_95603313,user_01957,created,pro,49,2025-05-17
sub_53695915,user_01958,created,free,0,2025-10-10
sub_55178770,user_01959,created,enterprise,149,2025-04-23
sub_20437354,user_01960,created,free,0,2025-04-20
sub_26519478,user_01961,created,free,0,2025-02-02
sub_17068887,user_01962,created,free,0,2025-01-17
sub_30980281,user_01962,upgraded,pro,49,2025-10-04
sub_57430092,user_01963,created,free,0,2025-04-06
sub_5159379,user_01964,created,pro,49,2025-05-14
sub_51158360,user_01965,created,pro,49,2025-05-27
sub_54120903,user_01966,created,free,0,2025-05-07
sub_62222360,user_01966,upgraded,pro,49,2025-12-08
sub_81110324,user_01967,created,pro,49,2025-06-15
sub_83876605,user_01968,created,free,0,2025-05-26
sub_70993070,user_01969,created,pro,49,2025-03-24
sub_54727631,user_01970,created,free,0,2025-02-27
sub_38078080,user_01971,created,pro,49,2025-03-14
sub_78558599,user_01972,created,enterprise,149,2025-02-09
sub_9890525,user_01973,created,enterprise,149,2025-02-10
sub_17360763,user_01974,created,free,0,2025-03-22
sub_50040826,user_01975,created,free,0,2025-02-06
sub_78044498,user_01976,created,pro,49,2025-01-12
sub_41662785,user_01977,created,free,0,2025-02-13
sub_76094420,user_01978,created,pro,49,2025-03-24
sub_65042161,user_01978,downgraded,free,0,2025-07-09
sub_89466466,user_01979,created,pro,49,2025-08-06
sub_23377989,user_01980,created,free,0,2025-02-12
sub_18104420,user_01981,created,pro,49,2025-04-12
sub_6777688,user_01982,created,enterprise,149,2025-10-14
sub_34436550,user_01983,created,enterprise,149,2025-02-15
sub_24963860,user_01984,created,enterprise,149,2025-04-03
sub_81179203,user_01985,created,free,0,2025-03-27
sub_70388454,user_01986,created,free,0,2025-01-23
sub_51935763,user_01987,created,free,0,2025-05-18
sub_24765706,user_01988,created,free,0,2025-11-24
sub_22251361,user_01989,created,free,0,2025-08-06
sub_55127108,user_01990,created,free,0,2025-02-04
sub_75655250,user_01991,created,pro,49,2025-03-25
sub_83199234,user_01992,created,enterprise,149,2025-05-26
sub_17288702,user_01993,created,pro,49,2025-01-02
sub_1487083,user_01993,cancelled,pro,0,2025-10-13
sub_51517012,user_01994,created,enterprise,149,2025-07-15
sub_55962468,user_01994,downgraded,pro,49,2025-11-03
sub_53439478,user_01995,created,free,0,2025-03-19
sub_9753797,user_01996,created,free,0,2025-11-16
sub_60895240,user_01997,created,pro,49,2025-04-02
sub_76396187,user_01998,created,free,0,2025-05-19
sub_78303546,user_01999,created,free,0,2025-01-24
sub_54785183,user_01999,upgraded,pro,49,2025-03-31
sub_23745896,user_02000,created,enterprise,149,2025-04-18
